FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2016,34.46,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2017,34.61,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2018,34.66,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2019,34.8,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2020,34.62,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2021,34.71,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2022,34.65,,
A,Annuale,ITG12,Palermo,FAVACH,Età media dei padri alla nascita del figlio,2023,34.9,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,1999,33.85,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2000,34.03,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2001,33.92,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2002,34.01,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2003,34.15,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2004,34.42,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2005,34.47,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2006,34.46,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2007,34.62,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2008,34.58,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2009,34.75,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2010,34.77,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2011,34.86,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2012,34.92,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2013,34.99,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2014,35.13,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2015,35.15,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2016,35.15,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2017,35.24,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2018,35.53,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2019,35.43,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2020,35.22,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2021,35.41,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2022,35.49,,
A,Annuale,ITG13,Messina,FAVACH,Età media dei padri alla nascita del figlio,2023,35.77,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,1999,33.66,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2000,33.59,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2001,33.77,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2002,33.84,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2003,33.98,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2004,34.37,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2005,33.93,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2006,34.16,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2007,34.45,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2008,34.42,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2009,34.46,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2010,34.59,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2011,34.8,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2012,34.66,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2013,34.85,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2014,35.04,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2015,34.94,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2016,35.29,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2017,35.13,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2018,35.21,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2019,35.33,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2020,35.17,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2021,35.58,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2022,35.41,,
A,Annuale,ITG14,Agrigento,FAVACH,Età media dei padri alla nascita del figlio,2023,35.68,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,1999,33.3,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2000,33.11,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2001,33.4,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2002,33.15,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2003,33.73,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2004,33.39,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2005,33.5,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2006,33.69,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2007,33.83,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2008,33.84,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2009,33.99,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2010,34.22,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2011,34.68,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2012,33.92,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2013,34.21,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2014,34.27,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2015,34.68,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2016,34.4,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2017,34.55,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2018,34.47,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2019,34.92,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2020,34.4,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2021,35.09,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2022,35.02,,
A,Annuale,ITG15,Caltanissetta,FAVACH,Età media dei padri alla nascita del figlio,2023,35.05,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,1999,33.15,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2000,33.09,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2001,33.49,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2002,33.34,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2003,33.41,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2004,33.65,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2005,33.72,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2006,33.66,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2007,34.1,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2008,34.22,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2009,34.16,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2010,34.61,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2011,34.35,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2012,34.72,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2013,34.85,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2014,34.8,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2015,34.86,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2016,34.74,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2017,34.91,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2018,35.24,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2019,35.59,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2020,35.18,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2021,35.27,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2022,35.03,,
A,Annuale,ITG16,Enna,FAVACH,Età media dei padri alla nascita del figlio,2023,35.67,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,1999,32.8,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2000,32.9,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2001,32.88,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2002,33.2,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2003,33.26,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2004,33.28,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2005,33.31,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2006,33.46,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2007,33.52,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2008,33.52,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2009,33.72,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2010,33.72,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2011,33.83,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2012,33.93,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2013,34.19,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2014,34.16,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2015,34.31,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2016,34.26,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2017,34.14,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2018,34.25,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2019,34.36,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2020,34.21,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2021,34.18,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2022,34.3,,
A,Annuale,ITG17,Catania,FAVACH,Età media dei padri alla nascita del figlio,2023,34.48,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,1999,33.37,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2000,33.51,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2001,33.57,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2002,33.52,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2003,33.9,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2004,33.97,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2005,33.82,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2006,34.1,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2007,34.37,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2008,34.51,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2009,34.23,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2010,34.55,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2011,34.32,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2012,34.3,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2013,34.46,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2014,34.78,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2015,34.75,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2016,34.94,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2017,34.87,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2018,34.85,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2019,35.09,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2020,35.09,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2021,35.34,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2022,35.13,,
A,Annuale,ITG18,Ragusa,FAVACH,Età media dei padri alla nascita del figlio,2023,35.5,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,1999,32.96,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2000,33.07,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2001,32.76,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2002,33.31,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2003,33.29,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2004,33.46,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2005,33.66,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2006,33.81,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2007,33.97,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2008,33.96,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2009,34.07,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2010,33.91,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2011,33.93,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2012,33.94,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2013,34.39,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2014,34.3,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2015,34.33,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2016,34.41,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2017,34.34,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2018,34.44,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2019,34.49,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2020,34.2,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2021,34.32,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2022,34.26,,
A,Annuale,ITG19,Siracusa,FAVACH,Età media dei padri alla nascita del figlio,2023,34.65,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,1999,35.13,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2000,35.32,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2001,35.29,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2002,35.45,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2003,35.52,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2004,35.77,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2005,35.64,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2006,35.87,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2007,35.82,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2008,35.89,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2009,35.79,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2010,35.82,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2011,35.96,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2012,35.96,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2013,36.05,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2014,36.17,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2015,36.06,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2016,36.09,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2017,36.26,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2018,36.17,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2019,36.49,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2020,36.15,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2021,36.49,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2022,36.33,,
A,Annuale,ITG2,Sardegna,FAVACH,Età media dei padri alla nascita del figlio,2023,36.54,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,1999,34.61,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,2000,35.17,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,2001,34.85,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,2002,35.16,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,2003,35.12,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,2004,35.64,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,2005,35.23,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,2006,35.46,,
A,Annuale,ITG25,Sassari,FAVACH,Età media dei padri alla nascita del figlio,2007,35.48,,
